source_id,sentence,label,label_for_kaggle
10106COS_14,想要返老還童的肌膚嗎？...只要一分鐘，乾淨又雪白的肌膚，一整天緊緻，洗完臉立即看的到拉提，一次搞定皮質和角質...抗老，除皺...去粉刺...又黑又髒 坑坑疤疤肌膚...皮膚紅腫過敏...髒污的皮膚立即大變身成牛奶肌...密密麻麻的角質和黑頭粉刺一次消失...立即煥膚緊緻美白的效果...韓劇中的明星怎麼都不怕出外景拍攝 整日站在烈日下妝感依然維持完美天使肌...是什麼原因...全台第一支SPF50的防護BB通過衛生許可藥證...擁有...抗汗...神奇效果...防曬NO1淨斑NO1美白NO1...讓你曬不黑...(佐前後對照圖:泛紅、敏感肌膚VS修護舒緩陶瓷肌；缺水 暗沉膚色不VS保濕UP明亮UP光澤UP)...縫雙眼皮2天，這一隻馬上消腫，比擦去腫藥膏還有效...黑眼圈、鬆弛、浮腫...使用一周後，皺紋及眼袋都有改善...(使用前後比較圖)...,第24條第1項,0
9912COS_0,27年獨家專利配方...掌握肌膚生理時鐘，讓細胞精準高效運作...幫助DNA在正確時段發揮最大修護效能...中和90%自由基...居家醫學美白法，白皙四週見效！...美白同時抗發炎、抗自由基...將居家美白保養升級到醫學美容級規格。...頑固斑點會記憶，導致不斷復發...改變肌膚記憶...讓你的肌膚徹底『忘記黑、記憶白』...含羞草樹具有天然膠原蛋白增生的能力...宛若進行一場自然的微整型般神奇！...一次解決抗發炎、抗自由基...將局家美白保養升級為醫學美容級規格...一瞬間為肌膚灌注飽滿水份...妳的肌膚正傳達出乾燥缺水的警訊...從此不再鬧乾荒...抗皺修護No.1...3分鐘無齡抗皺體驗...短短3分鐘，讓妳看起來更年輕，快速化身無齡美人...許多美白產品無法立即解決臉上暗沉及斑點的問題...提供完整的美白防禦系統...皮膚醫學專家研發最新科技 媲美醫學美容級的居家美白...將居家美白保養，升級到醫學美容的層級...經臨床實驗證明，可快速改善肌膚因紫外線傷害所造成的明顯痕跡...一場意外爆炸，一段美麗奇蹟的誕生...改善黑眼圈、浮腫等問題的全方位眼霜...宛如肌膚的極效發電機...迅速明亮...,第24條第1項,0
10410COS_49,為頭髮注入新生機...只要換個洗髮精就有機會改善你掉髮的問題 你為何不試試？...80%頭髮問題來自頭皮...無抗藥性 可天天洗...67%測試者 呈現更多的生長期頭髮...持續3個月研究 經過PROCAPIL治療後 67%測試者呈現更多的生長期頭髮...頭總是容易出油嗎？頭一油 就有味道 頭髮 就變塌 頭皮屑就出來 久了就阻塞毛囊頭髮就掉的特別多...男性雄性禿...停止落髮 長出新髮...,第24條第1項,0
10006COS_12,短短三週，真實體驗『美白』效果！妳是不是也覺得，用遍各種美白產品，卻都感受不到明顯效果？...連續使用3週之後，臉上頑固的斑點真的明顯淡化了！...晚上我會擦『細白修護晚霜』，它的潤澤效果能持續一整晚，隔天醒來肌膚更明亮、更水嫩！...『深層美白修護面膜』能將滿滿精華液『推』進肌膚裡頭，15分鐘後肌膚就像剛做完臉一樣充滿光感！...過去擔任美容編輯時，曾用遍開架到專櫃各種美白精華。但有時整體膚色提升了，頑固斑點卻還是『屹立不搖』。『露得清晶透淨斑精華』突破市面上美白精華的瓶頸...『晶透淨斑精華』能根除黑色素...經實驗顯示，使用『晶透淨斑精華』只要短短三週，即可有效淡化斑點...一推出即被許多美容編輯譽之為C/P值極高的美白產品，甚至有熱銷美白天后的稱號...擔任正式護士資歷已有六年，由於肌膚本身較敏感也容易長斑，因此特別注重防曬。...試用過市面上其他純物理性的防曬產品，雖然待在室內時還好，但一走出高溫炎熱的戶外，那種悶住的黏膩、不舒服感，真叫人難以忍受！...醫學美容術後也能安心使用，保護肌膚！...夏日戲水 防曬有法寶，活力海洋、需要活力的你...紫外線讓人好生怕怕。今夏Neutrogena運動型防曬乳將為你的肌膚提供一個隱形的防護罩，獨特專利的helioplex高效隔光科技，...可以任你隨時補充肌膚所需能量，維持肌膚活力...,第24條第1項,0
10412COS_53,乾癬/濕疹/問題肌膚...【青黛】治乾癬，療效國際矚目，長庚醫院研究證實，從俗稱『大青』的植物中，提煉出的中藥『青黛』，也能藉由調節皮膚角質細胞過度增生，及異常分化等作用，達到治療乾癬的效用。...螺旋藻草本皂預防肌膚問題，促進淋巴循環。...青黛草本皂 青黛可治肌膚問題。...,第24條第2項,1
10101COS_42,蘋果幹細胞活萃超越一般保養品的修護再生能力，使用3秒就會發現肌膚瞬間年輕10歲...超強效果...3秒除紋燙平、0斑點、毛孔神隱、臉變超緊、紅癢消失...肌膚幹細胞生長增加80％，14天魚尾紋大幅減少70％...,第24條第1項,0
10410COS_21,....針對肥胖曲線與頑固橘皮的全方面密集塑身對策......極致超纖體塑身精華是一款極致密集的全方位塑身產品，以獨特的活性成份組合，有效打擊所有肥胖曲線的頑固脂肪......這些活性成份能有效減少脂肪堆積，避免產生橘皮組織，同時阻斷脂肪細胞產品，並擊破既有的淋巴淤塞來釋放水分，讓肌膚平滑，雕塑完美曲線，並讓雙腿感到輕盈......調節脂肪細胞流量...,第24條第1項,0
9903COS_47,革命性複合胜肽...強調先放鬆紋路、後緊緻輪廓...改善女性最在意的肌膚提早老化問題...撫平臉部產生的動、靜態紋與細紋...強化肌膚彈性與自然保護的功能...,第24條第2項,1
10011COS_31,"獨家研發出的山藥美胸精華，擁有黃金三大挺峰配方，輕輕塗抹於胸部，透過""高能分子循環滲透技術""能滲入胸部肌膚，天然""夢幻挺峰素""直接迅速滲入，刺激胸部腺體，達到通化腺素的效果，決定乳房大小...",第24條第1項,0
10001COS_58,類比柔膚雷射科技...瞬間隱形...醫學美容品牌...融合西方皮膚醫學DNA與幹細胞科技...緩解老化現象...,第24條第1項,0
10008COS_36,改善了我的睡眠、改善了我的皮膚，然後到我整個體態...更年期後婦女 可用雌激素護膚...可幫助肌膚自我修復...啟動活水循環機制...補水 鎖水 造水...解決女性常見困擾：輕熟女 經前症候群...緊張 經痛...水腫...產後婦女 荷爾蒙失衡 憂鬱 身材走樣...斑點...胸部下垂...更年期 荷爾蒙流失 失眠熱潮紅...肥胖...痘痘...斑點暴躁易怒...打造性感 讓自己享受年輕...適用 老化乾燥肌、壓力大...經期、更年期困擾...可幫助肌膚自我修復，啟動肌膚自體活水循環機制，強力補水-鎖水-造水...荷爾蒙美容...是最適合人體的激素原料，利用塗抹荷爾蒙霜，因經皮吸收，無副作用...刺激分泌身體所需荷爾蒙至平衡...,第24條第1項,0
10410COS_28,加速循環代謝，並活化DNA再生修護，重建眼部肌膚支撐力，有效排除囤積的水份和廢物，掃除浮腫眼袋，同時明亮黯沉眼周，7天後邁入電眼女神狀態...史上最強！微整眼霜戰鬥力爆表...除紋力+10↑ 消袋力+10↑ 淡黑力+10↑...5D微整解密7天消袋...一緊1-2天 淋巴暢通 眼袋不再增大...二消3-5天 水腫平復 眼袋消失62%...三拉提6-7天 眼袋消失 雙眼線條提升100%...,第24條第1項,0
10101COS_26,肌膚天然的御林軍：藍海賦活精華...抗氧化能力↑85% 修護DNA能力↑31% 膠原蛋白增生↑55%...有效淡化痘疤、出油問題...,第24條第1項,0
10009COS_66,‧舒緩敏感性肌膚的不適感，同時避免產生深層皺紋...‧抑制黑色素形成及防止色素斑的形成，有效淨白...‧給予肌膚光澤與保濕作用，同時能刺激細胞分裂在生並組織修復...經25位試用實驗證實使用3週後能有效撫平細紋...,第24條第1項,0
9808COS_32,阻斷每天危害肌膚健康的各種壓力源，讓肌膚如同釋放壓力、充滿水份的海綿般...連續使用1個月，96%肌膚灼熱感明顯消失...這是深藏在肌膚底層-在基因之中的蛋白質圖譜 基因的活力決定了蛋白質的產出，也決定了你的肌膚狀態...啟動關鍵基因 7日內看見年輕...；...這是全球首創重啟年輕基因活性的第1支保養品...但是7天後，很明顯的我的肌膚比珈瑜更加白皙水嫩，而且會有愈來愈年輕的感覺...；...掌握基因增加保養效果達5倍...能刺激年輕肌膚重要的關鍵基因，重新啟動基因活動力，製造品質佳與數量充足的年輕蛋白質...肌膚立即感受提拉功效，即刻減輕因膚色不均及循環不佳所引起的黑眼圈，眼袋及眼部浮腫...三重美白只要3天...實驗證明：肌膚從細胞、斑點與全臉達到完美淨白。82%使用者表示，頑固斑點明顯淡化...360°超瞬白眼部精華...含有咖啡因能淡化黑眼圈與減緩浮腫問題...,第24條第2項,1
10105COS_105,使保養品富有抗氧化、抗自由基的功效。同時蝦紅素也有保濕功能，可滋潤因乾燥而產生細紋的肌膚，賦予肌膚由內而外散發緊緻張力...同時佐以抗氧化能力高於CoQ10約1000倍的天然蝦紅素及保濕精華，達到補充、保護、新生膠原蛋白的作用，深層滲透同時維持肌膚的彈力滋潤、防禦乾燥可能導致的傷害...,第24條第2項,1
10406COS_6,媲美頂級養髮液...減少落髮...修護毛囊...持香24小時...ReEn讓您快速恢復豐厚秀髮...經研究證實有效強化髮根...健髮效果驚人...有效防止頭髮斷裂，阻止頭髮不生長...強化毛囊(蜂蜜)...調理頭皮(人蔘)...經實驗分析，使用機能型養護香氛洗髮精 2周後：頭髮毛髮數量明顯增加1.61倍...4周後：頭髮毛髮數量明顯增加5.99倍...60位受測者中，使用4周後，明顯延長頭髮生長期，縮短了頭髮休止期，因此能夠讓頭髮數量、直徑明顯增加...（使用前後對照圖）... 一直掉頭髮 害怕變禿頭嗎？...養髮活髮...經過PROCAPIL治療後...67%測試者呈現更多的生長期頭髮...男性雄性禿...持續四周後發現頭皮油脂分泌明顯減少31.7%...結果發現甘寶素的抗屑效果幾乎與抗頭皮屑藥物相同...使用台塑髮根強化洗髮精一個月就能使生長期頭髮明顯增加且持續增長維持4個月以上...（使用前後對照圖）...不刺激頭皮 無抗藥性 可天天洗...甘寶素的抗屑效果幾乎與抗頭皮屑藥物相同...經過PROCAPIL治療後67%的測試者呈現更多的生長期頭髮...使用台塑髮根強化洗髮精一個月就能使生長期頭髮明顯增加且持續增長維持4個月以上...養髮活髮...頭髮長回來...（使用前後對照圖）...頭一下就出油 頭皮屑又多 還癢的要死頭髮更是掉的嚴重嗎？...換個洗髮精就能改善出油 掉髮的問題...不刺激頭皮無抗藥性 可天天洗...頭髮長出小毛...只要洗過一次就有明顯改善...掉髮扁塌...添加複方植物萃取洗髮液的毛囊總密度明顯增加21.6%...經過28天之後，毛囊總密度明顯增加...毛囊數量明顯增加，改善近4倍的效果...80%頭髮問題來自頭皮...甘寶素 有效改善頭皮屑...HP100有效改善油性頭皮問題...,第24條第1項,0
9902COS_12,富勒烯是一種能清除活性氧的新美容成分，由於已證實它能阻斷皺紋、暗沉以及紫外線造成的斑點等各種肌膚問題...持續清除大量自由基...實驗1：比較從自由基產生到放置11個小時後的肌膚受損情況。結果：發現添加自由基海綿體可抑制細胞受到傷害...實驗2：比較肌膚細胞受到紫外線照射，所產生的自由基濃度。結果：發現添加自由基海綿體濃度越高，越能有效清除自由基...,第24條第2項,1
10107COS_36,STEMCIN醫學美容的專家...白松露經過萃取後，含有非常豐富尊貴的胺基酸，對人體的抗氧化，抗老化，都有非常好的效果...現在我臉部的細紋還有乾燥的問題~都消失啦!，真的看起來比同年齡年輕許多...多位皮膚科博士共同研發...抵抗老化所帶來的眼部問題...黑眼圈、眼袋、鬆弛、細紋還在困擾著您嗎?別讓眼部肌膚問題 洩漏您的年齡秘密...,第24條第1項,0
10410COS_95,（美魔安CC霜、愛瑞粉餅）定妝跟眼睛蓋一下黑眼圈...（檀香CC霜）擦四週去製造臉的立體感跟小臉...（金盞花胺基酸潔顏乳）泡泡好細，洗了不乾，好沖不黏...店長0225930808...,第24條第2項,1
10105COS_68,●潤飾校色：獨家柔焦漫射彈性球體粉末能調控油脂，折射外界光源達到柔焦美肌效果，有效對抗和水油脂，完美修飾肌膚，長時間保持自然明亮的無瑕裸妝效果！●保濕、鎮靜舒緩：黃金比例礦物微乳液提供立即補水保濕、降低膚溫、淨化肌膚，同時給予壓力、疲憊、受損肌膚舒緩與鎮靜。●防水抗汗持久不脫妝：以適合亞洲炎熱潮溼氣候而設計，防水抗汗高效因子能於肌膚表面形成彈性屏障結構，有效對抗汗水與皮脂，維持長時間不脫妝與防曬效果。●超強防曬功效：SPF50+ PA+++高防曬係數，全方位阻斷UVA、UVB侵害，減少對肌膚的傷害。●全天候美白照護：黃金亮白複合物，給予肌膚全天候的美白保養，立即補水保濕、鎮靜紓緩肌膚、降低膚溫，給予肌膚前所未有的沁涼體驗...,第24條第1項,0
10006COS_15,24小時DNA美白 打造360鑽石透白肌 日間，雪晶靈極淨透白DNA精華...啟動肌膚DNA完美平衡作用，將美白精華深入肌膚核心，隨時隨地展現肌膚透亮白；夜間，雪晶靈DNA黑鑽夜間修護精華幫助『扭轉』引發黑色素過度製造的連鎖反應，修護白天受損的DNA，減少斑點形成。...持續使用二星期，膚色明顯透亮且提亮一個色號，甚至連最深沉的斑點都不見了！...刺激作用的理論，它是一種自然現象，會強化我們的細胞抵抗未來的壓力，並對延長細胞的壽命產生有利的影響。使用青春激活回顏精華液6個小時之後，熱休克蛋白70的產量提高24%。詳情電洽：27779543...可幫助強化與重組DNA，醒來後媽咪就會有明顯感覺膚質更均勻...2010年，迪奧美妍中心歷經15年與蛋白質研究權威合作，獲得10項國際專利，特別針對肌膚細胞內累積的有害物質-『分子毒素』，推出了業界第一瓶可代謝分子毒素並轉化為健康蛋白質的保養品-『One Essential 極效賦活精萃』。2011年，迪奧再度有突破發現，『One Essential 極效賦活精萃』不僅能解決細胞分子毒素，更可分解幹細胞分子毒素，證實可有效發揮後續保養加乘加倍功效，再次創造『保濕 X 2倍‧抗老 X 4倍‧美白 X 4倍‧緊實 X 4倍』的加乘效果，深度淨化修護、維持肌膚年輕光采，是市面上所有保養品的加速器！迪奧研發中心發現，細胞所累積的分子毒素除了會阻礙一般細胞作用外，還會更劇烈的影響在幹細胞身上，因為在面對分子毒素時，幹細胞比起一般細胞更顯脆弱。在同樣的狀況下，分子毒素對幹細胞的傷害程度，是一般細胞的60倍！『One Essential 極效賦活精萃』在解決幹細胞分子毒素後增加細胞新生數量高達81%，恢復幹細胞本身的最佳運作，進而發揮後續細胞的運作功效。...純晶荷花系列新的生力軍，卸妝油霜不但能片刻完整清潔肌膚，還能卸粧同時掃除肌膚疲勞狀態，並維持肌膚與生俱來自然平衡機制，...荷花天生脫俗的純淨力量...荷花擁有神奇的『自我潔淨』力量......保濕力提升+52%、細紋減少-25%，...第一瓶高機能進階保濕精華液、第一瓶兼具保溼與抗老的精華液...，經多年專業累積以及尖端科學研究--法國嬌蘭經由獨家專利『植物幹細胞萃取技術』...,第24條第2項,1
